number,control,word,label
1061, 0.0, Clik, 1
1062, 0.8235, go, 1
1063, 0.6667, privacy, 1
1064, 0.75, option, 1
1065, 0.8235, go, 1
1066, 0.6667, see, 1
1067, 0.25, archive, 1
1068, 0.4, select, 1
1069, 0.5, be, 1
1070, 0.8889, check, 1
1071, 0.6667, mark, 1
1072, 0.4, enable, 1
1073, 0.0, archiving, 1
1074, 0.75, box, 1
1075, 0.0, !!!, 1
1076, 0.5882, do, 1
1077, 0.8, want, 1
1078, 0.8889, check, 1
1079, 0.6667, mark, 1
1080, 0.0, bo, 1
1081, 0.75, Box, 1
1082, 0.5, Know, 1
1083, 0.2667, someone, 1
1084, 0.5, come, 1
1085, 0.6, read, 1
1086, 0.75, have, 1
1087, 0.625, say, 1
1088, 0.6667, get, 1
1089, 0.7143, lot, 1
1090, 0.8235, trouble, 1
1091, 0.5882, do, 1
1092, 0.8, want, 1
1093, 0.0, ight, 1
1094, 0.5, be, 1
1095, 0.875, try, 1
1096, 0.3333, protect, 1
1097, 0.5, be, 1
1098, 0.5, be, 1
1099, 0.5455, ground, 1
1100, 0.5, be, 1
1101, 0.4286, yr, 1
1102, 0.4, jail, 1
1103, 0.5, be, 1
1104, 0.4, ok, 1
1105, 0.5, be, 1
1106, 0.6, tell, 1
1107, 0.4, ok, 1
1108, 0.5, be, 1
1109, 0.75, scare, 1
1110, 0.5, be, 1
1111, 0.0, Risky, 1
1112, 0.75, thing, 1
1113, 0.5, hear, 1
1114, 0.7059, voice, 1
1115, 0.4, ok, 1
1116, 0.8, want, 1
1117, 0.5, be, 1
1118, 0.6364, make, 1
1119, 0.5, be, 1
1120, 0.6667, surprise, 1
1121, 0.75, have, 1
1122, 0.7059, talk, 1
1123, 0.5, think, 1
1124, 0.5, know, 1
1125, 0.5, be, 1
1126, 0.4444, marry, 1
1127, 0.75, have, 1
1128, 0.5, be, 1
1129, 0.0, Uh, 1
1130, 0.5, be, 1
1131, 0.5, cool, 1
1132, 0.7059, call, 1
1133, 0.4, please, 1
1134, 0.75, box, 1
1135, 0.75, leave, 1
1136, 0.625, room, 1
1137, 0.4, ok, 1
1138, 0.4, ok, 1
1139, 0.4, wow, 1
1140, 0.4, wow, 1
1141, 0.4, wow, 1
1142, 0.5, be, 1
1143, 0.6667, sound, 1
1144, 0.6667, sound, 1
1145, 0.6, tell, 1
1146, 0.6667, secret, 1
1147, 0.5, like, 1
1148, 0.5, be, 1
1149, 0.5, know, 1
1150, 0.5, pump, 1
1151, 0.7059, ego, 1
1152, 0.5, know, 1
1153, 0.5, be, 1
1154, 0.6364, make, 1
1155, 0.5, be, 1
1156, 0.2353, girl, 1
1157, 0.5, be, 1
1158, 0.8, find, 1
1159, 0.5, be, 1
1160, 0.8, want, 1
1161, 0.6, tell, 1
1162, 0.6667, get, 1
1163, 0.8235, trouble, 1
1164, 0.75, have, 1
1165, 0.5, be, 1
1166, 0.8, look, 1
1167, 0.2353, girl, 1
1168, 0.5882, do, 1
1169, 0.5, think, 1
1170, 0.8, find, 1
1171, 0.625, fact, 1
1172, 0.75, have, 1
1173, 0.5, be, 1
1174, 0.8, find, 1
1175, 0.5, be, 1
1176, 0.0, ??, 1
1177, 0.7778, baby, 1
1178, 0.8235, pass, 1
1179, 0.0, loonnngggg, 1
1180, 0.0, lonnngggg, 1
1181, 0.6667, time, 1
1182, 0.5, be, 1
1183, 0.0, !!!, 1
1184, 0.5, be, 1
1185, 0.8235, trouble, 1
1186, 0.75, have, 1
1187, 0.5455, chat, 1
1188, 0.7143, lot, 1
1189, 0.7143, lot, 1
1190, 0.7143, lot, 1
1191, 0.2353, girl, 1
1192, 0.7143, lot, 1
1193, 0.6154, age, 1
1194, 0.7368, none, 1
1195, 0.5, like, 1
1196, 1.0, play, 1
1197, 0.6667, mind, 1
1198, 0.875, game, 1
1199, 0.7059, wish, 1
1200, 0.6667, figure, 1
1201, 0.5, send, 1
1202, 0.7143, picture, 1
1203, 0.6, tell, 1
1204, 0.8, want, 1
1205, 0.75, meet, 1
1206, 0.6364, make, 1
1207, 0.8, feel, 1
1208, 0.5, disappear, 1
1209, 0.2222, poof, 1
1210, 0.0, !!!, 1
1211, 0.5, hear, 1
1212, 0.5, be, 1
1213, 0.7368, none, 1
1214, 0.5455, let, 1
1215, 0.7059, call, 1
1216, 0.5882, do, 1
1217, 0.8, want, 1
1218, 0.7059, call, 1
1219, 0.5882, do, 1
1220, 0.5, be, 1
1221, 0.6, tell, 1
1222, 0.0, ??, 1
1223, 0.5, be, 1
1224, 0.5882, do, 1
1225, 0.8571, need, 1
1226, 0.5, hear, 1
1227, 0.5, be, 1
1228, 0.5, like, 1
1229, 0.5882, do, 1
1230, 0.7059, favor, 1
1231, 0.5455, chat, 1
1232, 0.6667, time, 1
1233, 0.75, pick, 1
1234, 0.0, ??, 1
1235, 0.6667, sound, 1
1236, 0.0, til, 1
1237, 0.5, be, 1
1238, 0.6667, time, 1
1239, 0.8571, need, 1
1240, 0.875, try, 1
1241, 0.5455, chat, 1
1242, 0.5, be, 1
1243, 0.5455, chat, 1
1244, 0.6667, time, 1
1245, 0.7059, slip, 1
1246, 0.75, have, 1
1247, 0.5455, chat, 1
1248, 0.0, 1/to, 1
1249, 0.4615, hr, 1
1250, 0.8235, go, 1
1251, 0.8, fix, 1
1252, 0.375, dinner, 1
1253, 0.6667, time, 1
1254, 0.8571, need, 1
1255, 0.8235, go, 1
1256, 0.5882, do, 1
1257, 0.8, want, 1
1258, 0.5, like, 1
1259, 0.7778, baby, 1
1260, 0.6667, see, 1
1261, 0.5714, tomorrow, 1
1262, 0.6667, night, 1
1263, 0.0, Kristen, 1
1264, 0.2353, sweetie, 1
1265, 0.75, have, 1
1266, 0.625, miss, 1
1267, 0.0, !!!, 1
1268, 0.75, have, 1
1269, 0.5, be, 1
1270, 0.2353, girl, 1
1271, 0.75, have, 1
1272, 0.5, be, 1
1273, 0.5882, do, 1
1274, 0.1739, goony, 1
1275, 0.5, be, 1
1276, 0.625, miss, 1
1277, 0.75, have, 1
1278, 0.5, be, 1
1279, 0.75, have, 1
1280, 0.5, think, 1
1281, 0.7143, lot, 1
1282, 0.625, day, 1
1283, 0.5, be, 1
1284, 0.5, be, 1
1285, 0.875, work, 1
1286, 0.2667, somebody, 1
1287, 0.5, come, 1
1288, 0.7143, hope, 1
1289, 0.5, be, 1
